id,host_id,host_neighbourhood,host_listings_count,host_total_listings_count,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews_ltm,review_scores_rating,instant_bookable,reviews_per_month
46233204,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$230.00 ,30,1125,0,,t,
46240376,374459044,Bayview,0,0,Bayview,Entire residential home,Entire home/apt,6,,3 baths,3,3,$350.00 ,30,60,0,,f,
46250005,374510911,Inner Sunset,1,1,Inner Sunset,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$110.00 ,30,1125,1,5,t,0.16
46266088,183828403,Portola,0,0,Excelsior,Private room in residential home,Private room,2,,1 private bath,1,1,$95.00 ,30,62,4,4.75,f,0.41
46266736,183828403,Portola,0,0,Excelsior,Private room in residential home,Private room,2,,1 private bath,1,1,$90.00 ,30,62,4,5,f,0.39
46298609,25116424,Inner Sunset,2,2,Inner Sunset,Entire residential home,Entire home/apt,8,,3 baths,4,5,"$1,750.00 ",2,90,0,,t,
46301687,374816333,Russian Hill,0,0,Russian Hill,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$128.00 ,30,1125,2,4.5,f,0.64
46310827,422437,SoMa,1,1,South of Market,Entire condominium (condo),Entire home/apt,3,,1.5 baths,1,1,$121.00 ,30,365,4,4.75,f,0.4
46319218,6782071,Lower Haight,8,8,Western Addition,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$100.00 ,30,90,6,4.83,f,0.65
46322305,348336613,Alta Mesa Community Association,51,51,Potrero Hill,Entire residential home,Entire home/apt,6,,2 baths,3,3,$330.00 ,30,1125,0,,f,
46341994,375082226,Ingleside Terraces,3,3,Ocean View,Private room in guest suite,Private room,1,,1 private bath,1,1,$38.00 ,30,60,1,5,f,0.17
46359432,24917832,,0,0,Western Addition,Entire rental unit,Entire home/apt,2,,1 bath,1,2,$86.00 ,30,90,0,,f,
46396121,22541573,Downtown,204,204,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,,1,$165.00 ,30,270,3,5,t,0.29
46416657,375561658,Noe Valley,0,0,Noe Valley,Entire rental unit,Entire home/apt,4,,1.5 baths,2,2,$185.00 ,30,1125,3,5,f,0.3
46417292,375566645,Mission District,0,0,Mission,Private room in rental unit,Private room,1,,1 shared bath,1,1,$57.00 ,30,183,2,5,f,0.61
46418088,375566645,Mission District,0,0,Mission,Private room in rental unit,Private room,1,,1 shared bath,1,,$55.00 ,30,183,4,5,f,0.38
46434200,325077046,,5,5,Mission,Entire rental unit,Entire home/apt,6,,3 baths,3,3,$595.00 ,3,1125,1,5,f,0.11
46434914,2253513,The Castro,6,6,Castro/Upper Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$88.00 ,30,1125,6,5,f,0.57
46458945,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,,1,$199.00 ,30,1125,1,5,t,0.08
46458985,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,,1,$193.00 ,30,1125,0,,t,
46459011,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$294.00 ,30,1125,0,,t,
46459045,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,4,,2 baths,2,2,$379.00 ,30,1125,0,,t,
46459094,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,,1,$196.00 ,30,1125,1,1,t,0.13
46459118,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,,1,$178.00 ,30,1125,0,,t,
46459135,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$242.00 ,30,1125,0,,t,
46459152,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$224.00 ,30,1125,0,,t,
46459181,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$225.00 ,30,1125,0,,t,
46464409,375311855,Noe Valley,0,0,Mission,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$125.00 ,30,180,2,5,f,0.48
46468461,119686948,Inner Richmond,0,0,Inner Richmond,Entire guesthouse,Entire home/apt,4,,1 bath,1,2,$223.00 ,4,28,27,4.96,f,2.23
46492709,6763925,Richmond District,1,1,Haight Ashbury,Entire rental unit,Entire home/apt,2,,1 bath,,1,$103.00 ,30,1125,0,,t,
46497687,6557046,Richmond District,0,0,Outer Richmond,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$129.00 ,2,3,4,4.5,t,2.22
46505086,44172059,Richmond District,2,2,Outer Richmond,Entire residential home,Entire home/apt,2,,1 bath,1,1,$105.00 ,1,365,80,4.56,f,6.3
46505554,4873926,Pacific Heights,0,0,Marina,Entire guesthouse,Entire home/apt,4,,1 bath,2,2,$274.00 ,30,120,3,5,f,0.31
46509101,1433031,West of Twin Peaks,0,0,West of Twin Peaks,Private room in residential home,Private room,1,,1 shared bath,1,,$50.00 ,30,1125,0,,f,
46512891,369884091,Outer Sunset,0,0,Outer Sunset,Private room in residential home,Private room,2,,1 private bath,1,1,$75.00 ,2,1125,45,4.83,t,3.41
46514912,20208368,Bernal Heights,2,2,Bernal Heights,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$90.00 ,30,365,5,5,f,0.48
46526780,6340691,SoMa,7,7,South of Market,Entire rental unit,Entire home/apt,6,,1 bath,3,3,$130.00 ,30,1125,2,4.5,f,0.22
46527097,129904961,Richmond District,0,0,Outer Richmond,Entire residential home,Entire home/apt,6,,1.5 baths,3,4,$120.00 ,30,150,1,4,t,0.16
46549103,918385,Oceanview,1,1,Ocean View,Entire residential home,Entire home/apt,6,,2.5 baths,3,3,$365.00 ,4,1125,16,4.75,f,1.57
46550917,263066931,Long Beach,1,1,Pacific Heights,Entire rental unit,Entire home/apt,8,,4 baths,4,4,"$1,093.00 ",3,14,7,5,f,0.61
46552034,373088371,Lower Nob Hill,1,1,Nob Hill,Entire rental unit,Entire home/apt,2,,1 bath,,1,$90.00 ,30,90,3,5,t,0.27
46552992,373088371,Lower Nob Hill,1,1,Nob Hill,Entire rental unit,Entire home/apt,2,,1 bath,,1,$80.00 ,30,90,3,4.67,t,0.26
46553429,373088371,Lower Nob Hill,1,1,Downtown/Civic Center,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$99.00 ,30,90,5,5,t,0.52
46553625,82999389,Silver Terrace,0,0,Bayview,Entire residential home,Entire home/apt,4,,1.5 baths,2,3,$149.00 ,30,91,1,5,f,0.19
46560210,263502162,Smoke Ranch,662,662,Western Addition,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$239.00 ,30,1125,0,,t,
46568731,868929,SoMa,0,0,South of Market,Entire condominium (condo),Entire home/apt,2,,2 baths,2,2,$100.00 ,30,1125,1,5,f,0.09
46583776,374909,Alamo Square,14,14,Western Addition,Entire rental unit,Entire home/apt,4,,1 bath,,2,$85.00 ,30,1125,5,4.8,f,0.52
46601581,1257432,Tenderloin,25,25,Western Addition,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$121.00 ,30,1125,1,5,f,1
46601899,22541573,Downtown,204,204,Financial District,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$240.00 ,30,270,1,5,t,0.14
46615579,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,4,,2 baths,2,2,$375.00 ,30,1125,0,,t,
46640594,27236449,Miraloma,0,0,West of Twin Peaks,Entire residential home,Entire home/apt,4,,1 bath,2,2,$315.00 ,10,30,13,4.69,t,1.28
46640666,4869538,Bernal Heights,0,0,Bernal Heights,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$150.00 ,90,365,0,,f,
46652698,2060012,Lower Haight,7,7,Western Addition,Private room in rental unit,Private room,2,,2 baths,1,1,$63.00 ,90,1125,5,4.6,t,0.42
46676129,23918094,SoMa,1,1,South of Market,Entire condominium (condo),Entire home/apt,4,,2 baths,2,2,$389.00 ,30,1125,0,,t,
46694062,313232693,SoMa,2,2,South of Market,Private room in rental unit,Private room,2,,1 shared bath,1,1,$90.00 ,30,365,0,,f,
46730882,22541573,Downtown,204,204,Financial District,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$240.00 ,30,270,0,,t,
46732281,56874549,Kensington,19,19,Marina,Entire rental unit,Entire home/apt,3,,1 bath,2,3,$141.00 ,30,1125,7,5,t,0.86
46749763,22541573,Downtown,204,204,Financial District,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$250.00 ,30,270,2,4.5,t,0.24
46772488,2146719,Bayview,12,12,Mission,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$140.00 ,30,1125,2,5,f,0.18
46780128,54810554,Eureka Valley,3,3,Twin Peaks,Entire guesthouse,Entire home/apt,2,,1 bath,1,1,$295.00 ,1,1125,38,4.77,t,3.15
46780132,90077993,Nob Hill,5,5,Nob Hill,Entire rental unit,Entire home/apt,2,,1 bath,,1,$85.00 ,30,1125,2,5,f,0.47
46793776,17051364,Bernal Heights,1,1,Bernal Heights,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$95.00 ,30,270,0,,t,
46797138,79715071,Ingleside,23,23,Ocean View,Private room in residential home,Private room,1,,1 shared bath,1,1,$39.00 ,30,1125,1,5,f,0.14
46854648,13542566,Northstar Resort,2,2,Outer Richmond,Entire residential home,Entire home/apt,4,,1 bath,2,2,$225.00 ,30,90,1,5,t,0.16
46874035,6763925,Richmond District,1,1,Haight Ashbury,Entire rental unit,Entire home/apt,2,,1 bath,,1,$115.00 ,30,1125,1,5,t,0.14
46874836,185229727,Parkside,1,1,Parkside,Entire rental unit,Entire home/apt,1,,1 bath,,1,$50.00 ,180,365,0,,f,
46877156,79715071,Ingleside,23,23,Ocean View,Private room in residential home,Private room,1,,1 shared bath,1,1,$39.00 ,30,1125,2,3.5,f,0.27
46920923,21003274,Bernal Heights,0,0,Bernal Heights,Entire residential home,Entire home/apt,3,,1 bath,2,2,$190.00 ,30,90,1,5,f,0.57
46927679,1154836,Noe Valley,2,2,Noe Valley,Entire rental unit,Entire home/apt,2,,1 bath,1,,$105.00 ,30,270,0,,f,
46928150,378388723,Mission District,1,1,Mission,Entire rental unit,Entire home/apt,2,,1 bath,,1,$58.00 ,192,192,0,,f,
46940912,6763925,Richmond District,1,1,Pacific Heights,Entire rental unit,Entire home/apt,2,,1 bath,,1,$99.00 ,30,1125,1,2,t,0.09
46944610,6366423,Bayview,0,0,Bayview,Private room in residential home,Private room,2,,1 shared bath,1,1,$52.00 ,31,151,0,,f,
46986918,694377,Nob Hill,14,14,Russian Hill,Entire rental unit,Entire home/apt,4,,1.5 baths,2,3,$125.00 ,30,365,3,5,t,0.28
46993972,2035160,Potrero Hill,0,0,Potrero Hill,Entire condominium (condo),Entire home/apt,6,,2 baths,2,3,$265.00 ,30,1125,3,5,f,0.3
47023793,38336430,,3,3,Haight Ashbury,Private room in residential home,Private room,2,,1 private bath,1,1,$212.00 ,1,27,1,5,f,0.81
47026102,380133125,Western Addition,1,1,Downtown/Civic Center,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$130.00 ,30,1125,0,,f,
47028102,380133125,Western Addition,1,1,Western Addition,Entire rental unit,Entire home/apt,4,,1 bath,2,1,$175.00 ,30,1125,1,5,f,0.24
47031172,38336430,,3,3,Haight Ashbury,Private room in residential home,Private room,2,,1 private bath,1,1,$252.00 ,1,27,1,5,f,0.81
47032667,371841329,SoMa,20,20,South of Market,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$118.00 ,30,90,1,5,f,0.12
47033455,6763925,Richmond District,1,1,Castro/Upper Market,Entire rental unit,Entire home/apt,2,,1 bath,,1,$115.00 ,30,1125,0,,t,
47049897,7241833,Outer Sunset,0,0,Outer Sunset,Private room in guest suite,Private room,2,,1 private bath,1,1,$118.00 ,2,1125,25,4.88,f,2.08
47051816,6763925,Richmond District,1,1,Castro/Upper Market,Entire rental unit,Entire home/apt,2,,1 bath,,1,$103.00 ,30,1125,0,,t,
47052884,1671976,Nob Hill,3,3,Nob Hill,Entire rental unit,Entire home/apt,4,,1 bath,1,2,$113.00 ,30,1125,2,5,f,0.24
47053172,10999871,Noe Valley,1,1,Noe Valley,Private room in residential home,Private room,2,,1 private bath,,1,$120.00 ,2,365,10,5,f,1.44
47056064,203835246,Inner Richmond,0,0,Haight Ashbury,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$120.00 ,30,1125,3,5,f,0.36
47065418,14200913,Eureka Valley,4,4,Castro/Upper Market,Private room in residential home,Private room,2,,1 shared bath,1,1,$90.00 ,2,1125,80,4.84,t,7.16
47068509,3955832,,1,1,Western Addition,Entire condominium (condo),Entire home/apt,4,,1 bath,1,1,$130.00 ,180,365,0,,t,
47093287,203788591,Presidio Heights,1,1,Pacific Heights,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$100.00 ,30,210,4,5,f,0.51
47098567,371841329,SoMa,20,20,South of Market,Entire condominium (condo),Entire home/apt,3,,1 bath,2,2,$105.00 ,30,91,1,5,f,0.16
47101484,12556651,Bernal Heights,5,5,West of Twin Peaks,Entire residential home,Entire home/apt,8,,2.5 baths,4,6,$385.00 ,30,90,5,5,f,0.48
47102878,49226984,Alameda,10,10,South of Market,Entire loft,Entire home/apt,4,,2 baths,2,2,$159.00 ,30,1125,3,5,f,0.47
47121534,24087059,Pacific Heights,4,4,Pacific Heights,Entire condominium (condo),Entire home/apt,4,,1 bath,1,1,$465.00 ,2,59,16,4.81,f,1.8
47137431,375082226,Ingleside Terraces,3,3,Ocean View,Private room in residential home,Private room,1,,0 shared baths,1,1,$55.00 ,30,1125,1,5,f,0.16
47157599,203065170,Duboce Triangle,11,11,Noe Valley,Private room in rental unit,Private room,1,,1 shared bath,1,1,$65.00 ,30,1125,0,,f,
47175669,381077616,Pacific Heights,5,5,Pacific Heights,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$200.00 ,30,120,6,5,f,0.6
47184559,177435672,South Beach,1,1,Financial District,Private room in condominium (condo),Private room,2,,1 private bath,1,1,$150.00 ,30,200,1,5,f,0.88
47216046,217728,Mission District,2,2,Mission,Entire residential home,Entire home/apt,4,,1 bath,2,2,$166.00 ,30,1125,0,,f,
47242917,10081093,Eureka Valley,3,3,Castro/Upper Market,Entire residential home,Entire home/apt,6,,3 baths,3,3,$959.00 ,2,1125,34,4.88,f,2.98
47312898,381077616,Pacific Heights,5,5,Pacific Heights,Entire rental unit,Entire home/apt,2,,1 bath,,1,$175.00 ,30,120,4,5,f,0.43
47325832,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$229.00 ,30,1125,0,,t,
47394310,150732464,Nob Hill,6,6,Nob Hill,Entire rental unit,Entire home/apt,2,,1 bath,,1,$53.00 ,30,121,4,5,f,0.45
47403311,248285981,Potrero Hill,6,6,Potrero Hill,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$195.00 ,30,1125,2,4.5,f,0.2
47403596,382671568,Western Addition,0,0,Downtown/Civic Center,Entire condominium (condo),Entire home/apt,2,,1 bath,1,2,$110.00 ,90,360,3,5,t,0.3
47413242,18426549,Mission District,0,0,Mission,Entire residential home,Entire home/apt,5,,1 bath,2,2,$195.00 ,30,90,0,,f,
47439151,38336430,,3,3,Haight Ashbury,Entire residential home,Entire home/apt,4,,1 bath,2,2,$390.00 ,5,27,10,5,f,1.05
47451071,1587637,Nob Hill,0,0,Russian Hill,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$87.00 ,30,1125,4,4.75,t,0.45
47451519,26754480,Noe Valley,0,0,Noe Valley,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$102.00 ,30,200,1,5,f,0.42
47478288,371841329,SoMa,20,20,Nob Hill,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$115.00 ,30,90,2,4,f,0.36
47486385,22541573,Downtown,204,204,South of Market,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$265.00 ,30,270,1,5,t,0.09
47488375,203835246,Inner Richmond,0,0,Haight Ashbury,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$149.00 ,30,1125,2,5,f,0.22
47496005,54784388,,0,0,Haight Ashbury,Entire rental unit,Entire home/apt,4,,2 baths,2,2,$140.00 ,30,30,4,5,f,0.41
47510088,932502,West of Twin Peaks,1,1,West of Twin Peaks,Entire residential home,Entire home/apt,4,,1 bath,2,2,$199.00 ,3,365,1,5,f,1
47510276,383477150,Western Addition,0,0,Western Addition,Private room in residential home,Private room,2,,1.5 baths,1,1,$150.00 ,2,30,8,5,f,1.37
47515095,371841329,SoMa,20,20,Downtown/Civic Center,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$186.00 ,30,91,0,,f,
47520769,371841329,SoMa,20,20,South of Market,Entire condominium (condo),Entire home/apt,3,,1 bath,2,2,$125.00 ,30,100,2,4.5,f,0.27
47533202,5678214,Noe Valley,1,1,Mission,Entire rental unit,Entire home/apt,2,,1 bath,1,,$117.00 ,30,31,1,5,f,0.13
47534028,348336613,Alta Mesa Community Association,51,51,Potrero Hill,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$100.00 ,30,1125,0,,f,
47550223,203065170,Duboce Triangle,11,11,Noe Valley,Private room in rental unit,Private room,1,,1 shared bath,1,1,$59.00 ,30,1125,3,5,f,0.37
47565054,2146719,Bayview,12,12,Mission,Entire rental unit,Entire home/apt,4,,1.5 baths,2,2,$155.00 ,30,1125,1,4,f,0.09
47579096,3503605,Western Addition/NOPA,2,2,Western Addition,Entire rental unit,Entire home/apt,6,,1.5 baths,3,3,$585.00 ,4,1125,2,4.5,t,0.39
47586305,179291294,SoMa,0,0,South of Market,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$103.00 ,30,1125,4,5,f,0.46
47586424,206056863,Eureka Valley,0,0,Castro/Upper Market,Entire condominium (condo),Entire home/apt,4,,1 bath,,2,$186.00 ,2,28,12,5,f,2.54
47595966,303118342,Richmond District,15,15,Inner Sunset,Entire rental unit,Entire home/apt,2,,1 bath,,,$85.00 ,30,1125,0,,f,
47703231,61152170,Inner Sunset,0,0,Inner Sunset,Entire residential home,Entire home/apt,5,,1.5 baths,3,3,$300.00 ,30,1125,0,,f,
47705504,384297401,Mission District,0,0,Castro/Upper Market,Entire guesthouse,Entire home/apt,4,,1 bath,1,2,$203.00 ,1,1125,90,4.99,t,8.23
47708045,151524034,Mission District,4,4,Mission,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$110.00 ,30,365,2,5,f,0.97
47718819,384415937,South Beach,2,2,Financial District,Room in boutique hotel,Private room,2,,1 private bath,1,1,$112.00 ,1,28,442,4.64,t,39.58
47719078,384415937,South Beach,2,2,Financial District,Room in boutique hotel,Private room,2,,1 private bath,1,1,$299.00 ,1,28,72,4.72,t,6.3
47732438,375082226,Ingleside Terraces,3,3,Lakeshore,Private room in residential home,Private room,1,,1.5 baths,1,2,$56.00 ,30,90,2,3,f,1.03
47736139,13640787,Western Addition,0,0,Western Addition,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$126.00 ,30,1125,0,,f,
47748204,694377,Nob Hill,14,14,Nob Hill,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$81.00 ,30,365,3,3.67,t,0.5
47803373,7656062,SoMa,0,0,South of Market,Entire guest suite,Entire home/apt,2,,1 bath,,1,$159.00 ,2,14,26,4.96,f,2.7
47804599,137211962,Inner Sunset,8,8,Inner Sunset,Private room in rental unit,Private room,1,,1 shared bath,1,1,$35.00 ,30,1125,2,4,t,0.28
47805578,2555880,Lower Haight,0,0,Western Addition,Entire rental unit,Entire home/apt,5,,1 bath,2,2,$175.00 ,30,90,1,5,t,1
47820287,2022946,Ashbury Heights,0,0,Haight Ashbury,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$200.00 ,30,90,0,,f,
47848332,132693341,Eureka Valley,0,0,Castro/Upper Market,Entire guesthouse,Entire home/apt,5,,2 baths,3,3,$350.00 ,30,60,2,5,t,0.34
47848640,204441,Upper Rockridge,11,11,Chinatown,Entire rental unit,Entire home/apt,6,,2 baths,4,4,$220.00 ,30,1125,0,,f,
47857629,41630936,Ingleside,0,0,Ocean View,Private room in residential home,Private room,2,,1 private bath,1,1,$110.00 ,1,30,18,4.94,f,1.65
47863424,100428075,Downtown Los Angeles,46,46,Financial District,Entire rental unit,Entire home/apt,4,,1 bath,,2,$140.00 ,30,1125,1,5,f,0.21
47871031,385878161,Richmond District,0,0,Outer Richmond,Entire residential home,Entire home/apt,6,,1 bath,3,3,$343.00 ,2,1125,41,4.93,f,3.84
47873934,202536938,Hayes Valley,1,1,Haight Ashbury,Entire rental unit,Entire home/apt,6,,1.5 baths,3,3,$175.00 ,30,365,3,5,t,0.36
47877041,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$241.00 ,30,1125,0,,t,
47877053,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,4,,2 baths,2,2,$347.00 ,30,1125,0,,t,
47877069,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$233.00 ,30,1125,0,,t,
47889278,100428075,Downtown Los Angeles,46,46,Financial District,Entire rental unit,Entire home/apt,4,,1 bath,,2,$150.00 ,31,1125,0,,f,
47907141,32687481,Noe Valley,1,1,Noe Valley,Entire residential home,Entire home/apt,6,,2.5 baths,3,3,$565.00 ,2,14,22,4.86,t,2.46
47918191,107434423,Cambridge,2433,2433,Nob Hill,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$216.00 ,30,1125,0,,t,
47918217,107434423,Cambridge,2433,2433,Nob Hill,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$211.00 ,30,1125,0,,t,
47918229,107434423,Cambridge,2433,2433,Marina,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$260.00 ,30,1125,0,,t,
47924635,39759525,The Castro,3,3,Castro/Upper Market,Entire guest suite,Entire home/apt,2,,1 bath,1,1,$154.00 ,1,5,55,4.95,t,5.34
47928069,45487490,Western Addition,0,0,Western Addition,Entire rental unit,Entire home/apt,3,,1 bath,1,2,$106.00 ,30,365,3,4.67,f,0.31
47938763,385869508,Richmond District,0,0,Outer Richmond,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$275.00 ,4,15,12,5,t,1.32
47940717,24949211,Potrero Hill,0,0,North Beach,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$135.00 ,30,180,1,5,f,0.81
47955220,270317679,Bronzeville,6,6,South of Market,Entire loft,Entire home/apt,6,,1.5 baths,,1,$144.00 ,30,365,2,5,f,0.21
47967589,26924151,Pacific Heights,0,0,Pacific Heights,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$220.00 ,30,365,7,5,f,0.7
47980567,202536938,Hayes Valley,1,1,Western Addition,Entire rental unit,Entire home/apt,4,,1.5 baths,2,2,$148.00 ,30,365,0,,t,
47982211,20704144,Western Addition/NOPA,157,157,Russian Hill,Entire serviced apartment,Entire home/apt,4,,1 bath,1,2,$259.00 ,2,1125,7,5,f,0.7
48012976,7873769,Russian Hill,0,0,Russian Hill,Entire rental unit,Entire home/apt,4,,2 baths,2,2,"$1,100.00 ",30,150,2,5,f,0.61
48013359,387032745,Bernal Heights,0,0,Bernal Heights,Entire residential home,Entire home/apt,4,,1 bath,1,2,$157.00 ,30,90,11,4.64,f,0.99
48017416,25550326,Bernal Heights,0,0,Bernal Heights,Entire residential home,Entire home/apt,4,,2 baths,2,2,$150.00 ,30,90,1,5,f,0.49
48018487,9080666,Ingleside,20,20,Excelsior,Entire residential home,Entire home/apt,4,,1 bath,2,2,$99.00 ,60,1125,0,,f,
48019016,157999191,Cow Hollow,0,0,Marina,Private room in rental unit,Private room,1,,1 private bath,1,1,$62.00 ,30,1125,3,5,f,0.4
48033091,58958473,Eureka Valley,0,0,Castro/Upper Market,Entire rental unit,Entire home/apt,1,,1 bath,1,1,$95.00 ,30,1125,1,5,f,0.21
48033302,325755259,Outer Sunset,7,7,Outer Sunset,Private room in residential home,Private room,1,,1 shared bath,1,1,$43.00 ,30,1125,1,4,f,0.15
48047294,151148,Outer Sunset,0,0,Outer Sunset,Entire residential home,Entire home/apt,6,,2 baths,3,3,$188.00 ,30,210,1,5,f,0.18
48047926,159391934,South Mountain Village,0,0,Downtown/Civic Center,Private room in resort,Private room,4,,1 private bath,,2,$148.00 ,2,1125,10,5,f,0.97
48056327,26754480,Noe Valley,0,0,Glen Park,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$109.00 ,30,200,2,4,f,0.39
48059071,373088371,Lower Nob Hill,1,1,Nob Hill,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$99.00 ,30,1125,5,5,t,0.54
48060300,373088371,Lower Nob Hill,1,1,Nob Hill,Entire rental unit,Entire home/apt,3,,1 bath,1,1,$99.00 ,30,1125,1,4,t,0.21
48061960,9315569,Lower Nob Hill,1,1,Nob Hill,Entire rental unit,Entire home/apt,2,,1 bath,,1,$73.00 ,30,120,2,5,f,0.41
48068275,373088371,Lower Nob Hill,1,1,Downtown/Civic Center,Entire rental unit,Entire home/apt,2,,1 bath,,1,$90.00 ,30,1125,3,5,t,0.36
48068698,373088371,Lower Nob Hill,1,1,Nob Hill,Entire rental unit,Entire home/apt,2,,1 bath,,1,$90.00 ,30,1125,4,5,t,0.41
48070225,109191440,Mission District,0,0,Mission,Entire condominium (condo),Entire home/apt,3,,2 baths,2,2,$400.00 ,5,1125,7,5,f,0.83
48071496,387586276,Parkside,0,0,Parkside,Entire residential home,Entire home/apt,5,,1 bath,2,3,$148.00 ,2,28,35,4.74,f,3.55
48076259,14059100,South Beach,1,1,South of Market,Entire condominium (condo),Entire home/apt,5,,2 baths,2,2,$240.00 ,30,1125,1,5,f,0.21
48091419,387801231,Fisherman's Wharf,4,4,Western Addition,Entire rental unit,Entire home/apt,4,,1 bath,1,1,$136.00 ,30,1125,3,5,t,0.73
48097528,34007109,Inner Sunset,3,3,Castro/Upper Market,Entire condominium (condo),Entire home/apt,2,,1 bath,1,2,$140.00 ,30,1125,2,5,t,0.43
48101533,107434423,Cambridge,2433,2433,South of Market,Entire rental unit,Entire home/apt,4,,2 baths,2,2,$274.00 ,30,1125,0,,t,
48109019,62402454,Marina District,1,1,Marina,Entire condominium (condo),Entire home/apt,4,,1.5 baths,2,2,$250.00 ,30,180,4,5,f,0.54
48110320,387962998,West of Twin Peaks,1,1,West of Twin Peaks,Entire residential home,Entire home/apt,6,,4 baths,3,5,$450.00 ,4,21,2,5,f,0.34
48111367,10538570,West of Twin Peaks,2,2,West of Twin Peaks,Private room in guest suite,Private room,1,,1 shared bath,1,,$60.00 ,1,28,18,4.61,f,1.79
48124606,694377,Nob Hill,14,14,Nob Hill,Entire rental unit,Entire home/apt,4,,1 bath,2,2,$128.00 ,30,365,3,4.67,t,0.32
48147678,124266482,Bayview,0,0,Bayview,Private room in townhouse,Private room,2,,1 private bath,2,2,$63.00 ,30,60,0,,f,
48149914,253554260,Richmond District,0,0,Inner Richmond,Entire rental unit,Entire home/apt,2,,1 bath,1,1,$83.00 ,5,25,0,,t,
48161642,3115661,Polk Gulch,1,1,Nob Hill,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$200.00 ,30,365,6,5,t,0.64
48184357,271092127,South Beach,0,0,South of Market,Entire condominium (condo),Entire home/apt,2,,1 bath,1,1,$140.00 ,30,1125,4,5,f,0.75
